Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 09:00:00,09/10/19 10:00:00,8324515
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 09:00:00,09/10/19 10:00:00,3
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 10:00:00,09/10/19 11:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 10:00:00,09/10/19 11:00:00,8259649
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 10:00:00,09/10/19 11:00:00,50280624
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 10:00:00,09/10/19 11:00:00,45
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 10:00:00,09/10/19 11:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 10:00:00,09/10/19 11:00:00,3192
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 10:00:00,09/10/19 11:00:00,24674
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,53013943
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,2888
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,32937
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 11:00:00,09/10/19 12:00:00,3
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,76
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 11:00:00,09/10/19 12:00:00,14382619
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 11:00:00,09/10/19 12:00:00,64424509440
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 12:00:00,09/10/19 13:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 12:00:00,09/10/19 13:00:00,52251241
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 12:00:00,09/10/19 13:00:00,19465
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 12:00:00,09/10/19 13:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 12:00:00,09/10/19 13:00:00,16818433
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 12:00:00,09/10/19 13:00:00,3344
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 13:00:00,09/10/19 14:00:00,2964
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 13:00:00,09/10/19 14:00:00,21698
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 13:00:00,09/10/19 14:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 13:00:00,09/10/19 14:00:00,52527293
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/10/19 13:00:00,09/10/19 14:00:00,480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 13:00:00,09/10/19 14:00:00,16845799
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 13:00:00,09/10/19 14:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 14:00:00,09/10/19 15:00:00,16861398
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 14:00:00,09/10/19 15:00:00,135
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 14:00:00,09/10/19 15:00:00,52507638
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 14:00:00,09/10/19 15:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 14:00:00,09/10/19 15:00:00,23595
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 14:00:00,09/10/19 15:00:00,4272
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 14:00:00,09/10/19 15:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 15:00:00,09/10/19 16:00:00,4988
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 15:00:00,09/10/19 16:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 15:00:00,09/10/19 16:00:00,31318
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 15:00:00,09/10/19 16:00:00,14678347
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 15:00:00,09/10/19 16:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 15:00:00,09/10/19 16:00:00,52248390
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,76
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,14024906
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,14742
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 16:00:00,09/10/19 17:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,29391
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,52272881
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 16:00:00,09/10/19 17:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 16:00:00,09/10/19 17:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,33129
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,17046381
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 17:00:00,09/10/19 18:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,53225407
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,12276
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 17:00:00,09/10/19 18:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 17:00:00,09/10/19 18:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 18:00:00,09/10/19 19:00:00,51845015
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 18:00:00,09/10/19 19:00:00,7372
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 18:00:00,09/10/19 19:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 18:00:00,09/10/19 19:00:00,12639581
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 18:00:00,09/10/19 19:00:00,30463
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 18:00:00,09/10/19 19:00:00,3
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 19:00:00,09/10/19 20:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 19:00:00,09/10/19 20:00:00,13772474
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 19:00:00,09/10/19 20:00:00,51613906
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 19:00:00,09/10/19 20:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 19:00:00,09/10/19 20:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 19:00:00,09/10/19 20:00:00,28146
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 19:00:00,09/10/19 20:00:00,9741
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 20:00:00,09/10/19 21:00:00,3040
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 20:00:00,09/10/19 21:00:00,23035
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 20:00:00,09/10/19 21:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 20:00:00,09/10/19 21:00:00,52917002
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 20:00:00,09/10/19 21:00:00,16003491
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 20:00:00,09/10/19 21:00:00,90
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 20:00:00,09/10/19 21:00:00,3
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 21:00:00,09/10/19 22:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,80
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,71
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,17123042
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 21:00:00,09/10/19 22:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,53768897
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,26288
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 21:00:00,09/10/19 22:00:00,3116
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 22:00:00,09/10/19 23:00:00,20383250
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 22:00:00,09/10/19 23:00:00,56109365
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 22:00:00,09/10/19 23:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 22:00:00,09/10/19 23:00:00,22591
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/10/19 22:00:00,09/10/19 23:00:00,135
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 22:00:00,09/10/19 23:00:00,3268
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 22:00:00,09/10/19 23:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/10/19 23:00:00,09/11/19 00:00:00,16350107
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/10/19 23:00:00,09/11/19 00:00:00,7365
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/10/19 23:00:00,09/11/19 00:00:00,3
AmazonRDS,Not Applicable,USE2-RDS:ChargedBackupUsage,,09/10/19 23:00:00,09/11/19 00:00:00,0
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/10/19 23:00:00,09/11/19 00:00:00,22917
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/10/19 23:00:00,09/11/19 00:00:00,57852656
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/10/19 23:00:00,09/11/19 00:00:00,64424509440
AmazonRDS,Not Applicable,USE2-RDS:TotalBackupUsage,,09/10/19 23:00:00,09/11/19 00:00:00,910600699904
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 00:00:00,09/11/19 01:00:00,3272
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 00:00:00,09/11/19 01:00:00,80
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 00:00:00,09/11/19 01:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 00:00:00,09/11/19 01:00:00,11310856
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 00:00:00,09/11/19 01:00:00,25437
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 00:00:00,09/11/19 01:00:00,52380219
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 00:00:00,09/11/19 01:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 01:00:00,09/11/19 02:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 01:00:00,09/11/19 02:00:00,50118265
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 01:00:00,09/11/19 02:00:00,3080
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 01:00:00,09/11/19 02:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 01:00:00,09/11/19 02:00:00,8293369
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 01:00:00,09/11/19 02:00:00,24840
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 01:00:00,09/11/19 02:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 02:00:00,09/11/19 03:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 02:00:00,09/11/19 03:00:00,8282698
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 02:00:00,09/11/19 03:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 02:00:00,09/11/19 03:00:00,51267482
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 02:00:00,09/11/19 03:00:00,34307
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 02:00:00,09/11/19 03:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 02:00:00,09/11/19 03:00:00,3156
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 03:00:00,09/11/19 04:00:00,80
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 03:00:00,09/11/19 04:00:00,8334508
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 03:00:00,09/11/19 04:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 03:00:00,09/11/19 04:00:00,3548
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 03:00:00,09/11/19 04:00:00,42035
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 03:00:00,09/11/19 04:00:00,50733202
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 03:00:00,09/11/19 04:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,8197296
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,33257
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 04:00:00,09/11/19 05:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EUW2-AWS-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,2968
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,71
AmazonRDS,Not Applicable,USE2-USW1-AWS-In-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,720
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 04:00:00,09/11/19 05:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 04:00:00,09/11/19 05:00:00,49986750
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,50745508
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,8300844
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,71
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 05:00:00,09/11/19 06:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,35016
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 05:00:00,09/11/19 06:00:00,8309
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 05:00:00,09/11/19 06:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 06:00:00,09/11/19 07:00:00,33943
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 06:00:00,09/11/19 07:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 06:00:00,09/11/19 07:00:00,50397472
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 06:00:00,09/11/19 07:00:00,8236870
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 06:00:00,09/11/19 07:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 06:00:00,09/11/19 07:00:00,14276
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 07:00:00,09/11/19 08:00:00,3276
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 07:00:00,09/11/19 08:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 07:00:00,09/11/19 08:00:00,33873
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 07:00:00,09/11/19 08:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 07:00:00,09/11/19 08:00:00,8319311
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 07:00:00,09/11/19 08:00:00,51267824
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 07:00:00,09/11/19 08:00:00,3
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 08:00:00,09/11/19 09:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 08:00:00,09/11/19 09:00:00,8311167
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 08:00:00,09/11/19 09:00:00,50823126
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 08:00:00,09/11/19 09:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 08:00:00,09/11/19 09:00:00,28974
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 08:00:00,09/11/19 09:00:00,3280
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 09:00:00,09/11/19 10:00:00,51583581
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 09:00:00,09/11/19 10:00:00,9987127
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 09:00:00,09/11/19 10:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 09:00:00,09/11/19 10:00:00,29383
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 09:00:00,09/11/19 10:00:00,3008
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 09:00:00,09/11/19 10:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 10:00:00,09/11/19 11:00:00,15515406
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 10:00:00,09/11/19 11:00:00,52668671
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 10:00:00,09/11/19 11:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 10:00:00,09/11/19 11:00:00,13272
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 10:00:00,09/11/19 11:00:00,36126
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 10:00:00,09/11/19 11:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 11:00:00,09/11/19 12:00:00,36334
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 11:00:00,09/11/19 12:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 11:00:00,09/11/19 12:00:00,54115773
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 11:00:00,09/11/19 12:00:00,135
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 11:00:00,09/11/19 12:00:00,16840951
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 11:00:00,09/11/19 12:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 11:00:00,09/11/19 12:00:00,8175
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 12:00:00,09/11/19 13:00:00,3420
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 12:00:00,09/11/19 13:00:00,21745
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 12:00:00,09/11/19 13:00:00,40
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 12:00:00,09/11/19 13:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 12:00:00,09/11/19 13:00:00,51852735
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 12:00:00,09/11/19 13:00:00,11238624
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 12:00:00,09/11/19 13:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 13:00:00,09/11/19 14:00:00,26686
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 13:00:00,09/11/19 14:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 13:00:00,09/11/19 14:00:00,2888
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 13:00:00,09/11/19 14:00:00,90
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 13:00:00,09/11/19 14:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 13:00:00,09/11/19 14:00:00,8254545
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 13:00:00,09/11/19 14:00:00,51390100
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 14:00:00,09/11/19 15:00:00,8309123
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 14:00:00,09/11/19 15:00:00,50727090
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 14:00:00,09/11/19 15:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 14:00:00,09/11/19 15:00:00,24210
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 14:00:00,09/11/19 15:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 14:00:00,09/11/19 15:00:00,2964
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 14:00:00,09/11/19 15:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 15:00:00,09/11/19 16:00:00,24951
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 15:00:00,09/11/19 16:00:00,8726
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 15:00:00,09/11/19 16:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 15:00:00,09/11/19 16:00:00,8300439
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 15:00:00,09/11/19 16:00:00,50791491
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 15:00:00,09/11/19 16:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,50173043
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,8258399
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 16:00:00,09/11/19 17:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,26993
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,5400
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/11/19 16:00:00,09/11/19 17:00:00,317
